Time;RPS
0;0.2317549755667003
1;0.352828519665476
2;0.22246937771915126
3;0.34678799135747157
4;0.4052351122988205
5;0.42373855979467634
6;0.4151860232676161
7;0.3982051735610826
8;0.38978049885072147
9;0.39071452960530295
10;0.45949984562749996
11;0.3709135126498997
12;0.40318855695260947
13;0.2073628990756788
14;0.38215051284308743
15;0.10136421076114788
16;0.5710439522650885
17;0.36867483952018987
18;0.3085587795737155
19;0.5207789660805047
20;0.4395629696838329
21;0.5162132032762787
22;0.3351559793708241
23;0.4662628541213523
24;0.42717948409845274
25;0.4686390574414006
26;0.5450442728637648
27;0.44268178568875344
28;0.4471157662047749
29;0.4865678003333508
30;0.4148881130361274
31;0.5698597548538114
32;0.3549639397897074
33;0.41345797738200385
34;0.43309712335939615
35;0.654736185357248
36;0.5257971177060649
37;0.3579918220479791
38;0.35016227878460715
39;0.5695158074036704
40;0.4360230138424697
41;0.5126673172272102
42;0.5020098241275399
43;0.3535744302113743
44;0.4833800992473304
45;0.34400282664358345
46;0.527907991489873
47;0.5631803251051052
48;0.5184222831772103
49;0.4208309624588633
50;0.5631563568288407
51;0.6831015127752078
52;0.3425692400103534
53;0.7264784965513602
54;0.5530888090791393
55;0.588586995786688
56;0.6009811343481526
57;0.46065884161605875
58;0.5437569306064715
59;0.519566507693238
60;0.6803978183109132
61;0.5533716849970265
62;0.6125740427457527
63;0.4450414152827504
64;0.579896259111555
65;0.5979784303971755
66;0.6686369066112743
67;0.6897811697724995
68;0.7560294594897145
69;0.6898447519310895
70;0.5652671680775051
71;0.5989199718138355
72;0.5972406422569199
73;0.6676933515770591
74;0.5634183040453291
75;0.7196288520180563
76;0.6211327951837969
77;0.6645846594551608
78;0.4191089199188718
79;0.6163590337799258
80;0.6386414138761374
81;0.5162007055776892
82;0.609140305699941
83;0.5910264095349183
84;0.43902794168516746
85;0.7047342109873284
86;0.7292604228783742
87;0.659376596583175
88;0.5705205437969761
89;0.5674757963878188
90;0.4551628710201895
91;0.7522247494064992
92;0.5046684101862838
93;0.6858837888091478
94;0.6944278186262794
95;0.6588399812308839
96;0.5697067542288604
97;0.5229980513640604
98;0.543325047274245
99;0.3761000288077371
100;0.40003919279325406
101;0.497961609465692
102;0.5696808977143227
103;0.6598504173042694
104;0.6098428039969582
105;0.5148298854921977
106;0.6822835979474127
107;0.396566564187799
108;0.5366269010049207
109;0.5047716843889627
110;0.5629797204165502
111;0.5379787407780738
112;0.7349093749463677
113;0.6735143247930976
114;0.6805724927956096
115;0.4995698452078172
116;0.6605088294097309
117;0.5715086900637134
118;0.3947984124175682
119;0.6147566593134253
120;0.5995110082077016
121;0.6182419134160484
122;0.43829120267545013
123;0.6527463402114543
124;0.4044958904228101
125;0.571399941689931
126;0.5409177255349036
127;0.4845730594202428
128;0.41160290885984036
129;0.6004446331893756
130;0.636323175090794
131;0.6442010099880654
132;0.5240984373566636
133;0.6820171017866712
134;0.4298931182664373
135;0.6600381692611719
136;0.5483199066955695
137;0.4068310884634334
138;0.536697346862188
139;0.5407420514282721
140;0.5299970555420475
141;0.1826223235509849
142;0.3826210937185753
143;0.5969961778133379
144;0.5298397491320588
145;0.4044470385035035
146;0.5063012895569455
147;0.36067434595944486
148;0.5172754225456624
149;0.5238700908474572
150;0.4974939439195566
151;0.6640947588718967
152;0.3213542333264327
153;0.41132392737294216
154;0.49905503874933244
155;0.5211034712086515
156;0.5242136621738965
157;0.2061441135750454
158;0.26986900739722713
159;0.3965086516931323
160;0.33185909121413487
161;0.46972783134555557
162;0.5132574701801665
163;0.38121017766731385
164;0.39082981829613894
165;0.45161089478969696
166;0.30991535110940754
167;0.3794368807507449
168;0.2874674411297281
169;0.2712072699289067
170;0.32666523684429216
171;0.42406304036149667
172;0.19544362672591412
173;0.23297477128492217
174;0.268590921092353
175;0.43122204899311917
176;0.4014109354531771
177;0.32381174140397756
178;0.3645488573680967
179;0.28234236622815967
180;0.45026653280896045
181;0.2273402063503337
182;0.04374510070759413
183;0.19683604714994765
184;0.297668199138063
185;0.4176695680202838
186;0.15007179891195496
187;0.31227481005563223
188;0.3450744611367658
189;0.2197867498891071
190;0.2950080312751292
191;0.14841132130939907
192;0.12699692617406408
193;0.2065856598266144
194;0.20011634369738637
195;0.1644175904678752
196;0.2754783499402889
197;0.0
198;0.2907027733143545
199;0.18232551180360848
200;0.25402032503614386
201;0.05350306760254528
202;0.17639815716990387
203;0.12855019493193134
204;0.1222176303625957
205;0.2595080830329084
206;0.21195879079096117
207;0.19269542257260047
208;0.04905074129480519
209;0.0
210;0.03972054696875668
211;0.17332088290709605
212;0.24439661087867753
213;0.2643329182330797
214;0.0315843581699229
215;0.05195081773540122
216;0.0
217;0.04203174066360278
218;0.18761243783068748
219;0.08570010104817
220;0.046196878598572494
221;0.19698873497295905
222;0.013886970480735006
223;0.20763506919780864
224;0.07603547445754107
225;0.011872113315414407
226;0.15921200696559457
227;0.06783504711236814
228;0.2611913974955142
229;0.14053056726663274
230;0.08006606735917851
231;0.049191589572520955
232;0.11685759550996881
233;0.010148813489383013
234;0.09557764816333328
235;0.0
236;0.01488695318802103
237;0.0
238;0.0
239;0.026237912463272967
240;0.07526377930909144
241;0.0
242;0.0932603518625671
243;0.042989068933615614
244;0.06553575322275329
245;0.0
246;0.0
247;0.024572048741761037
248;0.019622705013083327
249;0.02765838674413818
250;0.0
251;0.025848577951094374
252;0.0
253;0.0
254;0.0
255;0.04209180344911659
256;0.1780410871426907
257;0.013969757649280677
258;0.0590984777120239
259;0.09615849938915488
260;0.07161331170633163
261;0.017659611443050637
262;0.10022135888426253
263;0.05582260706045005
264;0.0
265;0.16352297102107494
266;0.16747502296587444
267;0.0
268;0.18225855220136963
269;0.0335940380446127
270;0.00483518910738928
271;0.1117571917761353
272;0.0
273;0.06772944696033642
274;0.06710729296223149
275;0.0
276;0.1762446672156016
277;0.0
278;0.09636434310683172
279;0.0
280;0.0
281;0.16792861907847761
282;0.0
283;0.060297835331631404
284;0.0
285;0.0
286;0.0
287;0.0
288;0.0
289;0.0
290;0.0
291;0.0
292;0.014240026925913482
293;0.043105104352261024
294;0.12191046631054017
295;0.0
296;0.14401446068619317
297;0.1178948685502563
298;0.010919776804085832
299;0.0
300;0.16806871143377677
301;0.08005799867679611
302;0.15809042372618046
303;0.03619659469019617
304;0.04178043078665726
305;0.13752682683784273
306;0.0
307;0.15641812473175237
308;0.1006743645937678
309;0.1085044234822162
310;0.22899916368410175
311;0.11764727654190046
312;0.10042018004129338
313;0.0
314;0.2710892217942801
315;0.0
316;0.22970435726350868
317;0.03235447126916928
318;0.054054401191183425
319;0.2731971849179006
320;0.14415386455156518
321;0.02360094229578656
322;0.1399942640097579
323;0.12270169223072763
324;0.21094481633346437
325;0.18855721496281316
326;0.21808429185764394
327;0.1529322230309073
328;0.10189745914730267
329;0.15521129778446993
330;0.12000533409600982
331;0.06819030465876254
332;0.3041653328913909
333;0.24586018172495927
334;0.34968693786945
335;0.356419333264937
