Time;RPS
0;0.10189808919067395
1;0.10180437196997436
2;0.0967398235282037
3;0.11564473144990714
4;0.10547712305353235
5;0.10302575180999149
6;0.0921724469399912
7;0.1026042611363272
8;0.11816766112737298
9;0.10239467018601324
10;0.12404619906072403
11;0.1261896640921986
12;0.13836553305005841
13;0.10668700829214925
14;0.11748840117493264
15;0.10910220134161097
16;0.11933592185709846
17;0.13568720495226455
18;0.11658883591323022
19;0.13434082478771248
20;0.10422843250647792
21;0.13461396610807327
22;0.1282734453460102
23;0.13143561358340364
24;0.1383794050912459
25;0.12796738319141798
26;0.12642580905918038
27;0.11032186187272663
28;0.12043174894587497
29;0.12685341962049226
30;0.1279059354151399
31;0.1354500322077838
32;0.13489371244831552
33;0.11049862719086728
34;0.15548551411907793
35;0.14948773365833318
36;0.15066538600270862
37;0.1319331770365144
38;0.14135807612324844
39;0.14132953671982826
40;0.1564894888399769
41;0.1295310274666608
42;0.14561472127582958
43;0.13012356954051485
44;0.13719714475398131
45;0.1445120647978085
46;0.12658094549183754
47;0.14233184486642103
48;0.14139585513932237
49;0.1555217901887762
50;0.15537897619345575
51;0.15003331331259254
52;0.13388259741695865
53;0.15338240852683063
54;0.17703262646680096
55;0.15070792266114294
56;0.16717431344190103
57;0.1560173026186436
58;0.16701433293497725
59;0.14339492738091342
60;0.17618818826715332
61;0.16608566914123876
62;0.17937496609343906
63;0.16580066162678891
64;0.17163578309963062
65;0.1785487162661468
66;0.17642546517068536
67;0.17919180747946487
68;0.1635742943792009
69;0.1651159855561763
70;0.17567486159600576
71;0.16227897496924246
72;0.17685964489624623
73;0.1690860901541203
74;0.17649366456870355
75;0.161302800485356
76;0.17993038066602937
77;0.17549846339269523
78;0.18554963553391343
79;0.18095453139503404
80;0.1731795043389565
81;0.19826859314076783
82;0.166475976712997
83;0.1713217623962309
84;0.1874299154523298
85;0.18945936313724823
86;0.17948884681520352
87;0.18839041627982972
88;0.21155354737055992
89;0.17747594089505203
90;0.20409810129314523
91;0.1913702165305964
92;0.19045165783285173
93;0.18671344419552902
94;0.19615207761788506
95;0.19321123875247065
96;0.1822824708744592
97;0.2062630803156862
98;0.21163782861659608
99;0.18845177193716156
100;0.19476729496080866
101;0.1934736550022712
102;0.19875377338250297
103;0.20887229220573256
104;0.20367554133306004
105;0.2031716373771907
106;0.2051743448635877
107;0.20249969929439118
108;0.19966493053632248
109;0.21434402104699932
110;0.2054449114218175
111;0.19499339305593144
112;0.22313266195165407
113;0.2140441019181362
114;0.21391634071416069
115;0.20235191556684612
116;0.21897804318345107
117;0.210232881788055
118;0.2217943286479217
119;0.21413494273196557
120;0.2102198838870404
121;0.20841280571760912
122;0.2074583967731045
123;0.22134307870731004
124;0.21142766922384829
125;0.2124145151613055
126;0.23527616292784612
127;0.22924229124029336
128;0.2159151478171256
129;0.2159521178878717
130;0.2265317450093594
131;0.23839544541419833
132;0.2150160487898067
133;0.23192193785805315
134;0.23643619053139714
135;0.22599500811765136
136;0.23496776681852546
137;0.24548691722988156
138;0.23250824987063273
139;0.24086858757805088
140;0.2502659936702891
141;0.23618442250600544
142;0.21442788509928679
143;0.2268092650615011
144;0.23587332932169613
145;0.23252916303628404
146;0.24673982120405438
147;0.24769845374156996
148;0.2399903916832038
149;0.22689377204301228
150;0.23456413883406266
151;0.2528766640831707
152;0.2421866298405732
153;0.23987623556141868
154;0.2487022275894567
155;0.24750044708570496
156;0.24456659245772563
157;0.2483024364206907
158;0.24402628763941253
159;0.2409788204516643
160;0.2377284003981983
161;0.25503523395588074
162;0.24136075064704712
163;0.25720704146473505
164;0.24677845117241543
165;0.2505463178868752
166;0.2524633989319276
167;0.23539257304249542
168;0.2519696469283859
169;0.23699539162105196
170;0.2598694942063848
171;0.25667014583457526
172;0.26294485427247766
173;0.273337761120013
174;0.26070111574766863
175;0.24909529662187668
176;0.25069643276801024
177;0.25717161899172103
178;0.2571339767757664
179;0.277260205821138
180;0.2503206968719315
181;0.2447483241425279
182;0.26301163562274765
183;0.2830384099874404
184;0.2509014814673853
185;0.26264055748062065
186;0.27436404442829493
187;0.27176800768169607
188;0.2743510390292107
189;0.2582989329246951
190;0.26608515051157205
191;0.26579974930754247
192;0.2539581746088345
193;0.27054129751388895
194;0.29039461932178307
195;0.2818577081416401
196;0.2567289558621746
197;0.28188402156849335
198;0.2729774782715553
199;0.26341049769493013
200;0.2957268113426466
201;0.27836084796410676
202;0.27563070988312155
203;0.2892120711057714
204;0.2782155811520505
205;0.28293840142773086
206;0.28135646597936886
207;0.26961244250409916
208;0.28224667351950733
209;0.27786610583283744
210;0.2829361026364328
211;0.28856828102174875
212;0.26827138399410777
213;0.2825718604626308
214;0.28683032320991825
215;0.29538169876719733
216;0.295136535838937
217;0.2706115621084252
218;0.29250050195873806
219;0.26460188728634076
220;0.2907391146566198
221;0.26788060399435365
222;0.2965610866761567
223;0.29723478398293485
224;0.28895650391737215
225;0.28033934518437487
226;0.27940397815783774
227;0.2991804246336526
228;0.2867283463244277
229;0.30710472327951344
230;0.28271847708823544
231;0.29320338520631606
232;0.29592824170049026
233;0.29578226729023915
234;0.2904806723403085
235;0.28787067920515
236;0.28422320882468405
237;0.28900733412598983
238;0.2897485303720379
239;0.2739139545714
240;0.291963682037209
241;0.29059366299257144
242;0.29663969294480697
243;0.26791327101972934
244;0.28878603854943097
245;0.28873321907493826
246;0.3114916078528434
247;0.29025835769686664
248;0.3042929902509575
249;0.3030474149435342
250;0.28581560717932397
251;0.29562486425653534
252;0.3050681831516584
253;0.29263496608431894
254;0.2957115464058227
255;0.30671410392461096
256;0.28388859134160055
257;0.28113880018947174
258;0.30767377551849795
259;0.29247756631067456
260;0.29750251830412977
261;0.31315245615201215
262;0.2801669845751438
263;0.31093984996653334
264;0.30085767576075495
265;0.30015785193867256
266;0.2999147915523692
267;0.28424512579364475
268;0.3003321853625559
269;0.2986984355007322
270;0.30843847865359253
271;0.3060565112539196
272;0.2946352266890703
273;0.3066224574534333
274;0.2988913829554263
275;0.2760775191823292
276;0.2898051170595951
277;0.3117518639564682
278;0.2983614602135564
279;0.2866268830579915
280;0.2952562487734943
281;0.2864121080326194
282;0.30173901271190195
283;0.3066846514448736
284;0.2918906216644775
285;0.290360685719978
286;0.30017689777590656
287;0.27871501031785423
288;0.2803639289659557
289;0.2955647464091284
290;0.31111429944568963
291;0.28617876853278007
292;0.30710396299806303
293;0.3058191760063502
294;0.3179847516817665
295;0.3180109691477607
296;0.2956482063613889
297;0.3030191401142204
298;0.28707153886917264
299;0.32518624112685945
300;0.29422301900452846
301;0.2930597851575515
302;0.293672764706226
303;0.3039392161966091
304;0.31753210110168945
305;0.3130877220229923
306;0.2937102782887197
307;0.2849125808449384
308;0.3124894647240415
309;0.2962118867119262
310;0.29915215044589843
311;0.30816448922701123
312;0.29820875169932015
313;0.2900553374125544
314;0.2802766908327902
315;0.3075766144934118
316;0.2976598442619643
317;0.31567780485172114
318;0.30753625307709814
319;0.29244006966556224
320;0.29541221122587363
321;0.3051302015645292
322;0.2986291017905142
323;0.2956003071338531
324;0.3008654386272906
325;0.3218557373014232
326;0.2933751601124825
327;0.29805328344535426
328;0.2910235629060869
329;0.2996659489482951
330;0.2924459551585164
331;0.2982580892501076
332;0.29948158918973866
333;0.2973681762033694
334;0.29212814818462585
335;0.29683862483738205
336;0.28666014707744125
337;0.3233175673194484
338;0.28616145435197243
339;0.287101038099134
340;0.29636340807959144
341;0.29404824952398856
342;0.29776250483184186
343;0.2994692583839579
344;0.2983594376338005
345;0.2934413096104304
346;0.2845240180374284
347;0.28621790057078583
348;0.2785552609096566
349;0.29595967576424387
350;0.2930372026511869
351;0.2997593893629331
352;0.29750386308959575
353;0.2959481439886067
354;0.2887425281194214
355;0.3076366172022785
356;0.29623663059588906
357;0.3052683258187256
358;0.28024744756164544
359;0.3006899134131957
360;0.26981359387721493
361;0.2689075439422807
362;0.28806106016509997
363;0.2770781895413918
364;0.2933847464875438
365;0.2894845638236976
366;0.2822245344211179
367;0.27987833749181806
368;0.28289051859263786
369;0.28610350613705143
370;0.27137786984727413
371;0.2803083365052532
372;0.28012066704813243
373;0.26498200367071373
374;0.2913723826160703
375;0.3038386056414819
376;0.29143801091994775
377;0.27633181509875826
378;0.2896142064440707
379;0.2809999250561872
380;0.29821895271973015
381;0.30597317767010435
382;0.26609305392654653
383;0.28732568031162053
384;0.29026546552822835
385;0.27695080069517675
386;0.2875375285493964
387;0.28403333176966244
388;0.2778816162602764
389;0.27306687627388676
390;0.29725706708024674
391;0.26680905393436094
392;0.2904652986518361
393;0.27034173181239074
394;0.2793946722724694
395;0.28344599885261146
396;0.27824360578230295
397;0.28530937469285
398;0.25876415685878557
399;0.26413681644942744
400;0.2790855134765197
401;0.25941924511155773
402;0.28520337014194314
403;0.26460751002468574
404;0.27740479616757135
405;0.2729664692302579
406;0.25955230032471716
407;0.2940718461931484
408;0.26799066254327913
409;0.27798530926216597
410;0.24943305292721968
411;0.27276635675552663
412;0.26830080773662024
413;0.26762623055999607
414;0.27234320161660247
415;0.2806951021145693
416;0.27005290915474717
417;0.25170290373282594
418;0.2576112463271708
419;0.2752208582132544
420;0.26286619744516876
421;0.2611881253345653
422;0.2565170911962814
423;0.27139378967802735
424;0.27019239174358584
425;0.24485477168111364
426;0.2615230630492676
427;0.2584867238000411
428;0.2534479020740468
429;0.2730134961018541
430;0.2484796679797007
431;0.2596700497096414
432;0.23177969830740985
433;0.2630412373359504
434;0.25684712092472833
435;0.23876713692460877
436;0.25776891421193926
437;0.23205453723280417
438;0.24264099147459467
439;0.25916999879372027
440;0.2634811887614563
441;0.25107746230491745
442;0.262336322156754
443;0.2573954502312805
444;0.24709254232850555
445;0.2312779826224562
446;0.24145558356000205
447;0.24776583208374384
448;0.24934754093753722
449;0.24217494791645308
450;0.25261074837448977
451;0.2434304357767749
452;0.2358203718334504
453;0.24094000587854808
454;0.22891801036482046
455;0.23278115003702207
456;0.22629091955881125
457;0.22584343366501608
458;0.23110941808712626
459;0.23290678304481444
460;0.2167208283204049
461;0.2318950446428498
462;0.2234382500420298
463;0.21310977023291153
464;0.22592621067152627
465;0.2236707798770042
466;0.23289675958536388
467;0.22389289301255277
468;0.22690447306888323
469;0.2545516870042532
470;0.2103306083248567
471;0.23356027252955244
472;0.22758518938596176
473;0.23152375527548702
474;0.2235544031162737
475;0.22403688074314532
476;0.20880454924449074
477;0.2166532207017089
478;0.217902790024226
479;0.22055350069992674
480;0.21537290443220888
481;0.20657245937188617
482;0.2111143750308317
483;0.2087035046542733
484;0.21031422568941865
485;0.2093158978727573
486;0.20695129578034702
