timestamp,function,workload,pressure,queue_length,utilization,response_time,service_time,theoretical_utilization,n_instances,action
2025-05-19 13:59:01,grep,None,None,0,0.0,None,None,0,0,1
2025-05-19 13:59:08,grep,None,None,0,0.00012102564102564103,None,None,0,1,1
2025-05-19 13:59:14,grep,None,None,0,0.09559079283887469,None,None,0,1,1
2025-05-19 13:59:20,grep,0.3790179486715341,2.499854671,1.002320572149301,0.09798354755784061,2.499854671,1.248478743,0.47319585213187537,1,8
2025-05-19 13:59:26,grep,0.3790179486715341,2.499854671,1.002320572149301,0.10047835051546392,2.499854671,1.248478743,0.47319585213187537,1,8
2025-05-19 13:59:32,grep,0.3790179486715341,2.499854671,1.002320572149301,0.10138871794871795,2.499854671,1.248478743,0.47319585213187537,1,8
2025-05-19 13:59:38,grep,0.5435198782949564,2.841945612,1.030617822773189,0.09581743589743591,2.841945612,1.399547261,0.7606817569667595,1,8
2025-05-19 13:59:44,grep,0.5435198782949564,2.841945612,1.030617822773189,0.08936041131105397,2.841945612,1.399547261,0.7606817569667595,1,8
2025-05-19 13:59:50,grep,0.6195676914954776,2.400247712,0.9182334289851759,0.09672783505154639,2.400247712,1.251280306,0.7752528506021749,1,8
2025-05-19 13:59:56,grep,0.6195676914954776,2.400247712,0.9182334289851759,0.09479690721649485,2.400247712,1.251280306,0.7752528506021749,1,8
2025-05-19 14:00:02,grep,0.6195676914954776,2.400247712,0.9182334289851759,0.09381687979539642,2.400247712,1.251280306,0.7752528506021749,1,8
2025-05-19 14:00:08,grep,0.6333333333333333,2.296688347,0.9971496511557429,0.09744450127877238,2.296688347,1.1499831,0.72832263,1,8
2025-05-19 14:00:14,grep,0.6333333333333333,2.296688347,0.9971496511557429,0.08889183673469388,2.296688347,1.1499831,0.72832263,1,1
2025-05-19 14:00:20,grep,0.6333333333333333,2.445958673,1.0392638619304264,0.09923682864450128,2.445958673,1.1994321669999999,0.7596403724333333,1,8
